air_temp,dni,ghi,period_end,period
2,583,208,2021-01-14T13:00:00+00:00,PT15M
2,464,185,2021-01-14T13:15:00+00:00,PT15M
2,340,160,2021-01-14T13:30:00+00:00,PT15M
2,174,131,2021-01-14T13:45:00+00:00,PT15M
2,268,125,2021-01-14T14:00:00+00:00,PT15M
2,449,121,2021-01-14T14:15:00+00:00,PT15M
1,446,101,2021-01-14T14:30:00+00:00,PT15M
1,383,77,2021-01-14T14:45:00+00:00,PT15M
1,287,54,2021-01-14T15:00:00+00:00,PT15M
1,71,29,2021-01-14T15:15:00+00:00,PT15M
1,0,10,2021-01-14T15:30:00+00:00,PT15M
1,0,0,2021-01-14T15:45:00+00:00,PT15M
1,0,0,2021-01-14T16:00:00+00:00,PT15M
1,0,0,2021-01-14T16:15:00+00:00,PT15M
1,0,0,2021-01-14T16:30:00+00:00,PT15M
1,0,0,2021-01-14T16:45:00+00:00,PT15M
1,0,0,2021-01-14T17:00:00+00:00,PT15M
1,0,0,2021-01-14T17:15:00+00:00,PT15M
0,0,0,2021-01-14T17:30:00+00:00,PT15M
0,0,0,2021-01-14T17:45:00+00:00,PT15M
0,0,0,2021-01-14T18:00:00+00:00,PT15M
0,0,0,2021-01-14T18:15:00+00:00,PT15M
0,0,0,2021-01-14T18:30:00+00:00,PT15M
0,0,0,2021-01-14T18:45:00+00:00,PT15M
0,0,0,2021-01-14T19:00:00+00:00,PT15M
0,0,0,2021-01-14T19:15:00+00:00,PT15M
0,0,0,2021-01-14T19:30:00+00:00,PT15M
0,0,0,2021-01-14T19:45:00+00:00,PT15M
0,0,0,2021-01-14T20:00:00+00:00,PT15M
0,0,0,2021-01-14T20:15:00+00:00,PT15M
0,0,0,2021-01-14T20:30:00+00:00,PT15M
0,0,0,2021-01-14T20:45:00+00:00,PT15M
0,0,0,2021-01-14T21:00:00+00:00,PT15M
-0,0,0,2021-01-14T21:15:00+00:00,PT15M
-0,0,0,2021-01-14T21:30:00+00:00,PT15M
-1,0,0,2021-01-14T21:45:00+00:00,PT15M
-1,0,0,2021-01-14T22:00:00+00:00,PT15M
-1,0,0,2021-01-14T22:15:00+00:00,PT15M
-1,0,0,2021-01-14T22:30:00+00:00,PT15M
-1,0,0,2021-01-14T22:45:00+00:00,PT15M
-1,0,0,2021-01-14T23:00:00+00:00,PT15M
-1,0,0,2021-01-14T23:15:00+00:00,PT15M
-1,0,0,2021-01-14T23:30:00+00:00,PT15M
-1,0,0,2021-01-14T23:45:00+00:00,PT15M
-1,0,0,2021-01-15T00:00:00+00:00,PT15M
-1,0,0,2021-01-15T00:15:00+00:00,PT15M
-1,0,0,2021-01-15T00:30:00+00:00,PT15M
-0,0,0,2021-01-15T00:45:00+00:00,PT15M
-0,0,0,2021-01-15T01:00:00+00:00,PT15M
0,0,0,2021-01-15T01:15:00+00:00,PT15M
-0,0,0,2021-01-15T01:30:00+00:00,PT15M
-0,0,0,2021-01-15T01:45:00+00:00,PT15M
-0,0,0,2021-01-15T02:00:00+00:00,PT15M
-0,0,0,2021-01-15T02:15:00+00:00,PT15M
-0,0,0,2021-01-15T02:30:00+00:00,PT15M
0,0,0,2021-01-15T02:45:00+00:00,PT15M
0,0,0,2021-01-15T03:00:00+00:00,PT15M
0,0,0,2021-01-15T03:15:00+00:00,PT15M
0,0,0,2021-01-15T03:30:00+00:00,PT15M
0,0,0,2021-01-15T03:45:00+00:00,PT15M
0,0,0,2021-01-15T04:00:00+00:00,PT15M
0,0,0,2021-01-15T04:15:00+00:00,PT15M
0,0,0,2021-01-15T04:30:00+00:00,PT15M
0,0,0,2021-01-15T04:45:00+00:00,PT15M
0,0,0,2021-01-15T05:00:00+00:00,PT15M
0,0,0,2021-01-15T05:15:00+00:00,PT15M
0,0,0,2021-01-15T05:30:00+00:00,PT15M
0,0,0,2021-01-15T05:45:00+00:00,PT15M
0,0,0,2021-01-15T06:00:00+00:00,PT15M
-0,0,0,2021-01-15T06:15:00+00:00,PT15M
-0,0,0,2021-01-15T06:30:00+00:00,PT15M
-0,0,0,2021-01-15T06:45:00+00:00,PT15M
-0,0,0,2021-01-15T07:00:00+00:00,PT15M
-0,0,0,2021-01-15T07:15:00+00:00,PT15M
-0,0,0,2021-01-15T07:30:00+00:00,PT15M
0,0,0,2021-01-15T07:45:00+00:00,PT15M
0,0,1,2021-01-15T08:00:00+00:00,PT15M
0,0,8,2021-01-15T08:15:00+00:00,PT15M
0,0,16,2021-01-15T08:30:00+00:00,PT15M
0,0,20,2021-01-15T08:45:00+00:00,PT15M
1,0,21,2021-01-15T09:00:00+00:00,PT15M
1,0,25,2021-01-15T09:15:00+00:00,PT15M
1,0,27,2021-01-15T09:30:00+00:00,PT15M
1,0,23,2021-01-15T09:45:00+00:00,PT15M
1,0,27,2021-01-15T10:00:00+00:00,PT15M
1,0,35,2021-01-15T10:15:00+00:00,PT15M
1,0,43,2021-01-15T10:30:00+00:00,PT15M
1,0,52,2021-01-15T10:45:00+00:00,PT15M
1,0,53,2021-01-15T11:00:00+00:00,PT15M
1,0,53,2021-01-15T11:15:00+00:00,PT15M
1,0,56,2021-01-15T11:30:00+00:00,PT15M
1,0,59,2021-01-15T11:45:00+00:00,PT15M
1,0,55,2021-01-15T12:00:00+00:00,PT15M
1,0,50,2021-01-15T12:15:00+00:00,PT15M
1,0,51,2021-01-15T12:30:00+00:00,PT15M
1,0,51,2021-01-15T12:45:00+00:00,PT15M
1,0,52,2021-01-15T13:00:00+00:00,PT15M
1,0,51,2021-01-15T13:15:00+00:00,PT15M
1,0,49,2021-01-15T13:30:00+00:00,PT15M
1,0,47,2021-01-15T13:45:00+00:00,PT15M
1,0,43,2021-01-15T14:00:00+00:00,PT15M
1,0,38,2021-01-15T14:15:00+00:00,PT15M
1,0,32,2021-01-15T14:30:00+00:00,PT15M
1,0,32,2021-01-15T14:45:00+00:00,PT15M
1,0,27,2021-01-15T15:00:00+00:00,PT15M
1,0,17,2021-01-15T15:15:00+00:00,PT15M
1,0,6,2021-01-15T15:30:00+00:00,PT15M
1,0,0,2021-01-15T15:45:00+00:00,PT15M
1,0,0,2021-01-15T16:00:00+00:00,PT15M
1,0,0,2021-01-15T16:15:00+00:00,PT15M
1,0,0,2021-01-15T16:30:00+00:00,PT15M
1,0,0,2021-01-15T16:45:00+00:00,PT15M
1,0,0,2021-01-15T17:00:00+00:00,PT15M
1,0,0,2021-01-15T17:15:00+00:00,PT15M
1,0,0,2021-01-15T17:30:00+00:00,PT15M
1,0,0,2021-01-15T17:45:00+00:00,PT15M
1,0,0,2021-01-15T18:00:00+00:00,PT15M
1,0,0,2021-01-15T18:15:00+00:00,PT15M
1,0,0,2021-01-15T18:30:00+00:00,PT15M
1,0,0,2021-01-15T18:45:00+00:00,PT15M
1,0,0,2021-01-15T19:00:00+00:00,PT15M
1,0,0,2021-01-15T19:15:00+00:00,PT15M
1,0,0,2021-01-15T19:30:00+00:00,PT15M
1,0,0,2021-01-15T19:45:00+00:00,PT15M
1,0,0,2021-01-15T20:00:00+00:00,PT15M
1,0,0,2021-01-15T20:15:00+00:00,PT15M
1,0,0,2021-01-15T20:30:00+00:00,PT15M
1,0,0,2021-01-15T20:45:00+00:00,PT15M
0,0,0,2021-01-15T21:00:00+00:00,PT15M
0,0,0,2021-01-15T21:15:00+00:00,PT15M
0,0,0,2021-01-15T21:30:00+00:00,PT15M
0,0,0,2021-01-15T21:45:00+00:00,PT15M
0,0,0,2021-01-15T22:00:00+00:00,PT15M
0,0,0,2021-01-15T22:15:00+00:00,PT15M
0,0,0,2021-01-15T22:30:00+00:00,PT15M
0,0,0,2021-01-15T22:45:00+00:00,PT15M
0,0,0,2021-01-15T23:00:00+00:00,PT15M
0,0,0,2021-01-15T23:15:00+00:00,PT15M
0,0,0,2021-01-15T23:30:00+00:00,PT15M
0,0,0,2021-01-15T23:45:00+00:00,PT15M
0,0,0,2021-01-16T00:00:00+00:00,PT15M
0,0,0,2021-01-16T00:15:00+00:00,PT15M
0,0,0,2021-01-16T00:30:00+00:00,PT15M
0,0,0,2021-01-16T00:45:00+00:00,PT15M
0,0,0,2021-01-16T01:00:00+00:00,PT15M
0,0,0,2021-01-16T01:15:00+00:00,PT15M
0,0,0,2021-01-16T01:30:00+00:00,PT15M
0,0,0,2021-01-16T01:45:00+00:00,PT15M
0,0,0,2021-01-16T02:00:00+00:00,PT15M
0,0,0,2021-01-16T02:15:00+00:00,PT15M
0,0,0,2021-01-16T02:30:00+00:00,PT15M
0,0,0,2021-01-16T02:45:00+00:00,PT15M
0,0,0,2021-01-16T03:00:00+00:00,PT15M
0,0,0,2021-01-16T03:15:00+00:00,PT15M
0,0,0,2021-01-16T03:30:00+00:00,PT15M
0,0,0,2021-01-16T03:45:00+00:00,PT15M
0,0,0,2021-01-16T04:00:00+00:00,PT15M
0,0,0,2021-01-16T04:15:00+00:00,PT15M
0,0,0,2021-01-16T04:30:00+00:00,PT15M
0,0,0,2021-01-16T04:45:00+00:00,PT15M
0,0,0,2021-01-16T05:00:00+00:00,PT15M
0,0,0,2021-01-16T05:15:00+00:00,PT15M
0,0,0,2021-01-16T05:30:00+00:00,PT15M
0,0,0,2021-01-16T05:45:00+00:00,PT15M
0,0,0,2021-01-16T06:00:00+00:00,PT15M
0,0,0,2021-01-16T06:15:00+00:00,PT15M
0,0,0,2021-01-16T06:30:00+00:00,PT15M
0,0,0,2021-01-16T06:45:00+00:00,PT15M
0,0,0,2021-01-16T07:00:00+00:00,PT15M
0,0,0,2021-01-16T07:15:00+00:00,PT15M
0,0,0,2021-01-16T07:30:00+00:00,PT15M
0,0,0,2021-01-16T07:45:00+00:00,PT15M
0,0,3,2021-01-16T08:00:00+00:00,PT15M
0,0,15,2021-01-16T08:15:00+00:00,PT15M
0,0,26,2021-01-16T08:30:00+00:00,PT15M
0,0,34,2021-01-16T08:45:00+00:00,PT15M
1,0,44,2021-01-16T09:00:00+00:00,PT15M
1,0,66,2021-01-16T09:15:00+00:00,PT15M
1,0,88,2021-01-16T09:30:00+00:00,PT15M
1,0,87,2021-01-16T09:45:00+00:00,PT15M
1,0,89,2021-01-16T10:00:00+00:00,PT15M
1,0,98,2021-01-16T10:15:00+00:00,PT15M
1,0,104,2021-01-16T10:30:00+00:00,PT15M
1,0,109,2021-01-16T10:45:00+00:00,PT15M
2,0,114,2021-01-16T11:00:00+00:00,PT15M
2,0,118,2021-01-16T11:15:00+00:00,PT15M
2,0,119,2021-01-16T11:30:00+00:00,PT15M
2,0,117,2021-01-16T11:45:00+00:00,PT15M
2,0,111,2021-01-16T12:00:00+00:00,PT15M
2,0,102,2021-01-16T12:15:00+00:00,PT15M
2,0,99,2021-01-16T12:30:00+00:00,PT15M
2,0,92,2021-01-16T12:45:00+00:00,PT15M
2,0,89,2021-01-16T13:00:00+00:00,PT15M
2,0,83,2021-01-16T13:15:00+00:00,PT15M
2,0,77,2021-01-16T13:30:00+00:00,PT15M
2,0,71,2021-01-16T13:45:00+00:00,PT15M
2,0,65,2021-01-16T14:00:00+00:00,PT15M
1,0,57,2021-01-16T14:15:00+00:00,PT15M
1,0,48,2021-01-16T14:30:00+00:00,PT15M
1,0,37,2021-01-16T14:45:00+00:00,PT15M
1,0,25,2021-01-16T15:00:00+00:00,PT15M
1,0,13,2021-01-16T15:15:00+00:00,PT15M
1,0,5,2021-01-16T15:30:00+00:00,PT15M
1,0,1,2021-01-16T15:45:00+00:00,PT15M
0,0,0,2021-01-16T16:00:00+00:00,PT15M
0,0,0,2021-01-16T16:15:00+00:00,PT15M
0,0,0,2021-01-16T16:30:00+00:00,PT15M
0,0,0,2021-01-16T16:45:00+00:00,PT15M
0,0,0,2021-01-16T17:00:00+00:00,PT15M
-0,0,0,2021-01-16T17:15:00+00:00,PT15M
-0,0,0,2021-01-16T17:30:00+00:00,PT15M
-0,0,0,2021-01-16T17:45:00+00:00,PT15M
-0,0,0,2021-01-16T18:00:00+00:00,PT15M
-0,0,0,2021-01-16T18:15:00+00:00,PT15M
-0,0,0,2021-01-16T18:30:00+00:00,PT15M
-0,0,0,2021-01-16T18:45:00+00:00,PT15M
-1,0,0,2021-01-16T19:00:00+00:00,PT15M
-1,0,0,2021-01-16T19:15:00+00:00,PT15M
-1,0,0,2021-01-16T19:30:00+00:00,PT15M
-1,0,0,2021-01-16T19:45:00+00:00,PT15M
-1,0,0,2021-01-16T20:00:00+00:00,PT15M
-1,0,0,2021-01-16T20:15:00+00:00,PT15M
-1,0,0,2021-01-16T20:30:00+00:00,PT15M
-1,0,0,2021-01-16T20:45:00+00:00,PT15M
-1,0,0,2021-01-16T21:00:00+00:00,PT15M
-1,0,0,2021-01-16T21:15:00+00:00,PT15M
-1,0,0,2021-01-16T21:30:00+00:00,PT15M
-1,0,0,2021-01-16T21:45:00+00:00,PT15M
-1,0,0,2021-01-16T22:00:00+00:00,PT15M
-1,0,0,2021-01-16T22:15:00+00:00,PT15M
-1,0,0,2021-01-16T22:30:00+00:00,PT15M
-1,0,0,2021-01-16T22:45:00+00:00,PT15M
-1,0,0,2021-01-16T23:00:00+00:00,PT15M
-1,0,0,2021-01-16T23:15:00+00:00,PT15M
-1,0,0,2021-01-16T23:30:00+00:00,PT15M
-1,0,0,2021-01-16T23:45:00+00:00,PT15M
-1,0,0,2021-01-17T00:00:00+00:00,PT15M
-1,0,0,2021-01-17T00:15:00+00:00,PT15M
-1,0,0,2021-01-17T00:30:00+00:00,PT15M
-1,0,0,2021-01-17T00:45:00+00:00,PT15M
-1,0,0,2021-01-17T01:00:00+00:00,PT15M
-1,0,0,2021-01-17T01:15:00+00:00,PT15M
-1,0,0,2021-01-17T01:30:00+00:00,PT15M
-1,0,0,2021-01-17T01:45:00+00:00,PT15M
-1,0,0,2021-01-17T02:00:00+00:00,PT15M
-1,0,0,2021-01-17T02:15:00+00:00,PT15M
-1,0,0,2021-01-17T02:30:00+00:00,PT15M
-1,0,0,2021-01-17T02:45:00+00:00,PT15M
-1,0,0,2021-01-17T03:00:00+00:00,PT15M
-1,0,0,2021-01-17T03:15:00+00:00,PT15M
-1,0,0,2021-01-17T03:30:00+00:00,PT15M
-1,0,0,2021-01-17T03:45:00+00:00,PT15M
-1,0,0,2021-01-17T04:00:00+00:00,PT15M
-1,0,0,2021-01-17T04:15:00+00:00,PT15M
-1,0,0,2021-01-17T04:30:00+00:00,PT15M
-1,0,0,2021-01-17T04:45:00+00:00,PT15M
-1,0,0,2021-01-17T05:00:00+00:00,PT15M
-1,0,0,2021-01-17T05:15:00+00:00,PT15M
-1,0,0,2021-01-17T05:30:00+00:00,PT15M
-1,0,0,2021-01-17T05:45:00+00:00,PT15M
-1,0,0,2021-01-17T06:00:00+00:00,PT15M
-1,0,0,2021-01-17T06:15:00+00:00,PT15M
-1,0,0,2021-01-17T06:30:00+00:00,PT15M
-1,0,0,2021-01-17T06:45:00+00:00,PT15M
-1,0,0,2021-01-17T07:00:00+00:00,PT15M
-1,0,0,2021-01-17T07:15:00+00:00,PT15M
-1,0,0,2021-01-17T07:30:00+00:00,PT15M
-1,0,0,2021-01-17T07:45:00+00:00,PT15M
-1,0,2,2021-01-17T08:00:00+00:00,PT15M
-1,0,9,2021-01-17T08:15:00+00:00,PT15M
-1,0,15,2021-01-17T08:30:00+00:00,PT15M
-1,0,24,2021-01-17T08:45:00+00:00,PT15M
-1,0,28,2021-01-17T09:00:00+00:00,PT15M
-0,0,22,2021-01-17T09:15:00+00:00,PT15M
-0,0,28,2021-01-17T09:30:00+00:00,PT15M
-0,0,30,2021-01-17T09:45:00+00:00,PT15M
0,0,33,2021-01-17T10:00:00+00:00,PT15M
0,0,39,2021-01-17T10:15:00+00:00,PT15M
0,0,46,2021-01-17T10:30:00+00:00,PT15M
1,0,46,2021-01-17T10:45:00+00:00,PT15M
1,0,50,2021-01-17T11:00:00+00:00,PT15M
1,0,57,2021-01-17T11:15:00+00:00,PT15M
1,0,50,2021-01-17T11:30:00+00:00,PT15M
2,0,47,2021-01-17T11:45:00+00:00,PT15M
2,0,77,2021-01-17T12:00:00+00:00,PT15M
2,0,55,2021-01-17T12:15:00+00:00,PT15M
2,0,60,2021-01-17T12:30:00+00:00,PT15M
2,0,74,2021-01-17T12:45:00+00:00,PT15M
3,0,92,2021-01-17T13:00:00+00:00,PT15M
3,0,81,2021-01-17T13:15:00+00:00,PT15M
3,0,73,2021-01-17T13:30:00+00:00,PT15M
3,0,59,2021-01-17T13:45:00+00:00,PT15M
3,0,43,2021-01-17T14:00:00+00:00,PT15M
3,0,62,2021-01-17T14:15:00+00:00,PT15M
3,42,77,2021-01-17T14:30:00+00:00,PT15M
3,242,74,2021-01-17T14:45:00+00:00,PT15M
3,221,55,2021-01-17T15:00:00+00:00,PT15M
3,49,31,2021-01-17T15:15:00+00:00,PT15M
3,0,11,2021-01-17T15:30:00+00:00,PT15M
3,0,1,2021-01-17T15:45:00+00:00,PT15M
3,0,0,2021-01-17T16:00:00+00:00,PT15M
3,0,0,2021-01-17T16:15:00+00:00,PT15M
3,0,0,2021-01-17T16:30:00+00:00,PT15M
3,0,0,2021-01-17T16:45:00+00:00,PT15M
4,0,0,2021-01-17T17:00:00+00:00,PT15M
4,0,0,2021-01-17T17:15:00+00:00,PT15M
4,0,0,2021-01-17T17:30:00+00:00,PT15M
4,0,0,2021-01-17T17:45:00+00:00,PT15M
3,0,0,2021-01-17T18:00:00+00:00,PT15M
3,0,0,2021-01-17T18:15:00+00:00,PT15M
3,0,0,2021-01-17T18:30:00+00:00,PT15M
3,0,0,2021-01-17T18:45:00+00:00,PT15M
3,0,0,2021-01-17T19:00:00+00:00,PT15M
3,0,0,2021-01-17T19:15:00+00:00,PT15M
3,0,0,2021-01-17T19:30:00+00:00,PT15M
3,0,0,2021-01-17T19:45:00+00:00,PT15M
3,0,0,2021-01-17T20:00:00+00:00,PT15M
3,0,0,2021-01-17T20:15:00+00:00,PT15M
3,0,0,2021-01-17T20:30:00+00:00,PT15M
3,0,0,2021-01-17T20:45:00+00:00,PT15M
3,0,0,2021-01-17T21:00:00+00:00,PT15M
3,0,0,2021-01-17T21:15:00+00:00,PT15M
3,0,0,2021-01-17T21:30:00+00:00,PT15M
2,0,0,2021-01-17T21:45:00+00:00,PT15M
2,0,0,2021-01-17T22:00:00+00:00,PT15M
2,0,0,2021-01-17T22:15:00+00:00,PT15M
2,0,0,2021-01-17T22:30:00+00:00,PT15M
2,0,0,2021-01-17T22:45:00+00:00,PT15M
2,0,0,2021-01-17T23:00:00+00:00,PT15M
2,0,0,2021-01-17T23:15:00+00:00,PT15M
2,0,0,2021-01-17T23:30:00+00:00,PT15M
2,0,0,2021-01-17T23:45:00+00:00,PT15M
2,0,0,2021-01-18T00:00:00+00:00,PT15M
2,0,0,2021-01-18T00:15:00+00:00,PT15M
2,0,0,2021-01-18T00:30:00+00:00,PT15M
2,0,0,2021-01-18T00:45:00+00:00,PT15M
2,0,0,2021-01-18T01:00:00+00:00,PT15M
2,0,0,2021-01-18T01:15:00+00:00,PT15M
2,0,0,2021-01-18T01:30:00+00:00,PT15M
2,0,0,2021-01-18T01:45:00+00:00,PT15M
2,0,0,2021-01-18T02:00:00+00:00,PT15M
2,0,0,2021-01-18T02:15:00+00:00,PT15M
2,0,0,2021-01-18T02:30:00+00:00,PT15M
2,0,0,2021-01-18T02:45:00+00:00,PT15M
2,0,0,2021-01-18T03:00:00+00:00,PT15M
2,0,0,2021-01-18T03:15:00+00:00,PT15M
2,0,0,2021-01-18T03:30:00+00:00,PT15M
2,0,0,2021-01-18T03:45:00+00:00,PT15M
2,0,0,2021-01-18T04:00:00+00:00,PT15M
2,0,0,2021-01-18T04:15:00+00:00,PT15M
2,0,0,2021-01-18T04:30:00+00:00,PT15M
2,0,0,2021-01-18T04:45:00+00:00,PT15M
2,0,0,2021-01-18T05:00:00+00:00,PT15M
2,0,0,2021-01-18T05:15:00+00:00,PT15M
3,0,0,2021-01-18T05:30:00+00:00,PT15M
3,0,0,2021-01-18T05:45:00+00:00,PT15M
3,0,0,2021-01-18T06:00:00+00:00,PT15M
3,0,0,2021-01-18T06:15:00+00:00,PT15M
3,0,0,2021-01-18T06:30:00+00:00,PT15M
3,0,0,2021-01-18T06:45:00+00:00,PT15M
3,0,0,2021-01-18T07:00:00+00:00,PT15M
4,0,0,2021-01-18T07:15:00+00:00,PT15M
4,0,0,2021-01-18T07:30:00+00:00,PT15M
4,0,0,2021-01-18T07:45:00+00:00,PT15M
4,0,1,2021-01-18T08:00:00+00:00,PT15M
4,0,3,2021-01-18T08:15:00+00:00,PT15M
4,0,9,2021-01-18T08:30:00+00:00,PT15M
4,0,22,2021-01-18T08:45:00+00:00,PT15M
4,0,35,2021-01-18T09:00:00+00:00,PT15M
4,0,35,2021-01-18T09:15:00+00:00,PT15M
5,0,36,2021-01-18T09:30:00+00:00,PT15M
5,0,51,2021-01-18T09:45:00+00:00,PT15M
5,0,54,2021-01-18T10:00:00+00:00,PT15M
5,0,50,2021-01-18T10:15:00+00:00,PT15M
5,0,39,2021-01-18T10:30:00+00:00,PT15M
5,0,55,2021-01-18T10:45:00+00:00,PT15M
6,0,68,2021-01-18T11:00:00+00:00,PT15M
6,0,58,2021-01-18T11:15:00+00:00,PT15M
6,0,50,2021-01-18T11:30:00+00:00,PT15M
6,0,42,2021-01-18T11:45:00+00:00,PT15M
6,0,66,2021-01-18T12:00:00+00:00,PT15M
6,0,79,2021-01-18T12:15:00+00:00,PT15M
6,0,83,2021-01-18T12:30:00+00:00,PT15M
6,0,78,2021-01-18T12:45:00+00:00,PT15M
6,0,79,2021-01-18T13:00:00+00:00,PT15M
6,0,81,2021-01-18T13:15:00+00:00,PT15M
6,0,67,2021-01-18T13:30:00+00:00,PT15M
6,0,60,2021-01-18T13:45:00+00:00,PT15M
6,0,58,2021-01-18T14:00:00+00:00,PT15M
6,0,44,2021-01-18T14:15:00+00:00,PT15M
6,0,39,2021-01-18T14:30:00+00:00,PT15M
6,0,53,2021-01-18T14:45:00+00:00,PT15M
6,0,36,2021-01-18T15:00:00+00:00,PT15M
6,0,12,2021-01-18T15:15:00+00:00,PT15M
5,0,5,2021-01-18T15:30:00+00:00,PT15M
5,0,1,2021-01-18T15:45:00+00:00,PT15M
5,0,0,2021-01-18T16:00:00+00:00,PT15M
5,0,0,2021-01-18T16:15:00+00:00,PT15M
5,0,0,2021-01-18T16:30:00+00:00,PT15M
5,0,0,2021-01-18T16:45:00+00:00,PT15M
5,0,0,2021-01-18T17:00:00+00:00,PT15M
5,0,0,2021-01-18T17:15:00+00:00,PT15M
5,0,0,2021-01-18T17:30:00+00:00,PT15M
5,0,0,2021-01-18T17:45:00+00:00,PT15M
5,0,0,2021-01-18T18:00:00+00:00,PT15M
5,0,0,2021-01-18T18:15:00+00:00,PT15M
5,0,0,2021-01-18T18:30:00+00:00,PT15M
5,0,0,2021-01-18T18:45:00+00:00,PT15M
5,0,0,2021-01-18T19:00:00+00:00,PT15M
5,0,0,2021-01-18T19:15:00+00:00,PT15M
5,0,0,2021-01-18T19:30:00+00:00,PT15M
5,0,0,2021-01-18T19:45:00+00:00,PT15M
5,0,0,2021-01-18T20:00:00+00:00,PT15M
5,0,0,2021-01-18T20:15:00+00:00,PT15M
5,0,0,2021-01-18T20:30:00+00:00,PT15M
5,0,0,2021-01-18T20:45:00+00:00,PT15M
5,0,0,2021-01-18T21:00:00+00:00,PT15M
5,0,0,2021-01-18T21:15:00+00:00,PT15M
5,0,0,2021-01-18T21:30:00+00:00,PT15M
5,0,0,2021-01-18T21:45:00+00:00,PT15M
5,0,0,2021-01-18T22:00:00+00:00,PT15M
5,0,0,2021-01-18T22:15:00+00:00,PT15M
5,0,0,2021-01-18T22:30:00+00:00,PT15M
5,0,0,2021-01-18T22:45:00+00:00,PT15M
5,0,0,2021-01-18T23:00:00+00:00,PT15M
5,0,0,2021-01-18T23:15:00+00:00,PT15M
5,0,0,2021-01-18T23:30:00+00:00,PT15M
5,0,0,2021-01-18T23:45:00+00:00,PT15M
5,0,0,2021-01-19T00:00:00+00:00,PT15M
5,0,0,2021-01-19T00:15:00+00:00,PT15M
5,0,0,2021-01-19T00:30:00+00:00,PT15M
5,0,0,2021-01-19T00:45:00+00:00,PT15M
5,0,0,2021-01-19T01:00:00+00:00,PT15M
5,0,0,2021-01-19T01:15:00+00:00,PT15M
5,0,0,2021-01-19T01:30:00+00:00,PT15M
5,0,0,2021-01-19T01:45:00+00:00,PT15M
5,0,0,2021-01-19T02:00:00+00:00,PT15M
5,0,0,2021-01-19T02:15:00+00:00,PT15M
5,0,0,2021-01-19T02:30:00+00:00,PT15M
5,0,0,2021-01-19T02:45:00+00:00,PT15M
5,0,0,2021-01-19T03:00:00+00:00,PT15M
5,0,0,2021-01-19T03:15:00+00:00,PT15M
5,0,0,2021-01-19T03:30:00+00:00,PT15M
5,0,0,2021-01-19T03:45:00+00:00,PT15M
5,0,0,2021-01-19T04:00:00+00:00,PT15M
5,0,0,2021-01-19T04:15:00+00:00,PT15M
5,0,0,2021-01-19T04:30:00+00:00,PT15M
5,0,0,2021-01-19T04:45:00+00:00,PT15M
5,0,0,2021-01-19T05:00:00+00:00,PT15M
5,0,0,2021-01-19T05:15:00+00:00,PT15M
5,0,0,2021-01-19T05:30:00+00:00,PT15M
5,0,0,2021-01-19T05:45:00+00:00,PT15M
5,0,0,2021-01-19T06:00:00+00:00,PT15M
5,0,0,2021-01-19T06:15:00+00:00,PT15M
5,0,0,2021-01-19T06:30:00+00:00,PT15M
5,0,0,2021-01-19T06:45:00+00:00,PT15M
5,0,0,2021-01-19T07:00:00+00:00,PT15M
5,0,0,2021-01-19T07:15:00+00:00,PT15M
5,0,0,2021-01-19T07:30:00+00:00,PT15M
6,0,0,2021-01-19T07:45:00+00:00,PT15M
6,0,0,2021-01-19T08:00:00+00:00,PT15M
6,0,2,2021-01-19T08:15:00+00:00,PT15M
6,0,7,2021-01-19T08:30:00+00:00,PT15M
6,0,16,2021-01-19T08:45:00+00:00,PT15M
6,0,20,2021-01-19T09:00:00+00:00,PT15M
6,0,25,2021-01-19T09:15:00+00:00,PT15M
6,0,35,2021-01-19T09:30:00+00:00,PT15M
7,0,36,2021-01-19T09:45:00+00:00,PT15M
7,0,48,2021-01-19T10:00:00+00:00,PT15M
7,0,69,2021-01-19T10:15:00+00:00,PT15M
7,0,67,2021-01-19T10:30:00+00:00,PT15M
7,0,71,2021-01-19T10:45:00+00:00,PT15M
7,0,83,2021-01-19T11:00:00+00:00,PT15M
8,0,54,2021-01-19T11:15:00+00:00,PT15M
8,0,64,2021-01-19T11:30:00+00:00,PT15M
8,0,80,2021-01-19T11:45:00+00:00,PT15M
8,0,70,2021-01-19T12:00:00+00:00,PT15M
8,0,68,2021-01-19T12:15:00+00:00,PT15M
8,0,71,2021-01-19T12:30:00+00:00,PT15M
8,0,57,2021-01-19T12:45:00+00:00,PT15M
8,0,58,2021-01-19T13:00:00+00:00,PT15M
8,0,51,2021-01-19T13:15:00+00:00,PT15M
8,0,47,2021-01-19T13:30:00+00:00,PT15M
8,0,44,2021-01-19T13:45:00+00:00,PT15M
8,0,44,2021-01-19T14:00:00+00:00,PT15M
8,0,36,2021-01-19T14:15:00+00:00,PT15M
8,0,35,2021-01-19T14:30:00+00:00,PT15M
8,0,37,2021-01-19T14:45:00+00:00,PT15M
8,34,44,2021-01-19T15:00:00+00:00,PT15M
8,0,14,2021-01-19T15:15:00+00:00,PT15M
8,0,4,2021-01-19T15:30:00+00:00,PT15M
8,0,1,2021-01-19T15:45:00+00:00,PT15M
8,0,0,2021-01-19T16:00:00+00:00,PT15M
8,0,0,2021-01-19T16:15:00+00:00,PT15M
9,0,0,2021-01-19T16:30:00+00:00,PT15M
9,0,0,2021-01-19T16:45:00+00:00,PT15M
